g563.t1	g562.t1	56.84	190	76	4	103	288	135	322	7e-52	  182
g563.t1	g562.t1	49.09	110	48	2	369	470	323	432	1e-25	  107
g564.t1	g564.t1	100.00	196	0	0	1	196	1	196	9e-143	  399
g565.t1	g565.t1	100.00	461	0	0	1	461	1	461	0.0	  943
g565.t1	g221.t1	43.08	441	228	5	9	431	5	440	4e-114	  346
g566.t1	g566.t1	100.00	92	0	0	1	92	1	92	2e-55	  169
g567.t1	g567.t1	100.00	399	0	0	1	399	1	399	0.0	  827
g567.t1	g8222.t1	87.86	412	12	3	1	397	1	389	0.0	  734
g567.t1	g8222.t1	71.46	403	82	5	3	399	379	754	0.0	  570
g568.t1	g568.t1	100.00	95	0	0	1	95	1	95	4e-68	  201
g568.t1	g567.t1	100.00	95	0	0	1	95	1	95	3e-66	  206
g569.t1	g569.t1	100.00	943	0	0	1	943	1	943	0.0	 1929
g569.t1	g524.t1	32.47	77	48	2	813	887	441	515	3e-07	53.1
g570.t1	g570.t1	100.00	132	0	0	1	132	1	132	4e-93	  268
g570.t1	g7976.t1	94.92	118	6	0	1	118	1	118	7e-78	  231
g570.t1	g7976.t1	33.94	109	43	6	24	127	94	178	1e-06	44.3
g571.t1	g571.t1	100.00	1508	0	0	1	1508	1	1508	0.0	 3130
g571.t1	g7977.t1	81.33	391	41	5	141	521	12	380	0.0	  596
g572.t1	g572.t1	100.00	570	0	0	1	570	1	570	0.0	 1152
g572.t1	g389.t1	34.38	384	199	6	202	570	342	687	5e-56	  202
g572.t1	g389.t1	47.79	136	70	1	35	170	110	244	9e-30	  123
g573.t1	g573.t1	100.00	191	0	0	1	191	1	191	3e-137	  384
g573.t1	g4695.t1	67.19	64	21	0	126	189	219	282	2e-23	96.3
g574.t1	g574.t1	100.00	618	0	0	1	618	1	618	0.0	 1277
g574.t1	g938.t1	53.66	82	37	1	50	131	51	131	4e-24	  106
g575.t1	g575.t1	100.00	127	0	0	1	127	1	127	5e-90	  259
g576.t1	g576.t1	100.00	796	0	0	1	796	1	796	0.0	 1633
g576.t1	g9627.t1	24.44	180	105	7	87	248	140	306	3e-08	55.8
g577.t1	g577.t1	100.00	650	0	0	1	650	1	650	0.0	 1352
g577.t1	g12284.t1	33.69	279	150	8	215	469	5	272	4e-38	  142
g578.t1	g578.t1	100.00	566	0	0	1	566	1	566	0.0	 1171
g578.t1	g3676.t1	36.40	283	154	14	285	555	642	910	1e-33	  135
g579.t1	g579.t1	100.00	174	0	0	1	174	1	174	4e-124	  350
g580.t1	g580.t1	100.00	159	0	0	1	159	1	159	3e-118	  334
g581.t1	g581.t1	100.00	173	0	0	1	173	1	173	3e-124	  350
g581.t1	g4290.t1	34.19	117	65	4	49	164	33	138	2e-12	60.8
g582.t1	g582.t1	100.00	385	0	0	1	385	1	385	0.0	  790
g582.t1	g2565.t1	30.51	354	190	6	33	383	40	340	2e-41	  150
g583.t1	g583.t1	100.00	1825	0	0	1	1825	1	1825	0.0	 3791
g584.t1	g584.t1	100.00	426	0	0	1	426	1	426	0.0	  877
g584.t1	g3580.t1	34.74	285	174	7	137	414	7	286	9e-43	  154
g585.t1	g585.t1	100.00	573	0	0	1	573	1	573	0.0	 1191
g585.t1	g810.t1	37.05	305	149	10	12	289	104	392	1e-41	  159
g586.t1	g586.t1	100.00	513	0	0	1	513	1	513	0.0	 1056
g587.t1	g587.t1	100.00	425	0	0	1	425	1	425	0.0	  874
g587.t1	g3015.t1	58.09	408	154	2	12	402	8	415	2e-170	  489
g588.t1	g588.t1	100.00	1187	0	0	1	1187	1	1187	0.0	 2441
g588.t1	g5598.t1	31.75	570	296	20	6	521	3	533	1e-53	  199
g589.t1	g589.t1	100.00	1596	0	0	1	1596	1	1596	0.0	 3187
g590.t1	g590.t1	100.00	88	0	0	1	88	1	88	1e-62	  187
g590.t1	g8853.t1	72.06	68	19	0	17	84	13	80	3e-32	  109
g591.t1	g591.t1	100.00	394	0	0	1	394	1	394	0.0	  824
g591.t1	g612.t1	100.00	329	0	0	61	389	1	329	0.0	  689
g592.t1	g592.t1	100.00	151	0	0	1	151	1	151	4e-101	  289
g593.t1	g593.t1	100.00	221	0	0	1	221	1	221	1e-162	  451
g593.t1	g654.t1	64.71	204	30	2	15	218	24	185	3e-85	  253
g594.t1	g594.t1	100.00	1734	0	0	1	1734	1	1734	0.0	 3478
g594.t1	g637.t1	74.53	161	6	1	1	126	1	161	1e-61	  223
g595.t1	g595.t1	100.00	170	0	0	1	170	1	170	2e-122	  345
g596.t1	g596.t1	100.00	443	0	0	1	443	1	443	0.0	  917
g597.t1	g597.t1	100.00	229	0	0	1	229	1	229	6e-163	  452
g598.t1	g598.t1	100.00	321	0	0	1	321	1	321	0.0	  655
g599.t1	g599.t1	100.00	509	0	0	1	509	1	509	0.0	 1066
g600.t1	g600.t1	100.00	138	0	0	1	138	1	138	2e-101	  289
g601.t1	g601.t1	100.00	614	0	0	1	614	1	614	0.0	 1275
g602.t1	g602.t1	100.00	421	0	0	1	421	1	421	0.0	  885
g602.t1	g711.t1	34.27	391	224	9	3	383	40	407	4e-70	  229
g603.t1	g603.t1	100.00	324	0	0	1	324	1	324	0.0	  672
g604.t1	g604.t1	100.00	665	0	0	1	665	1	665	0.0	 1347
g604.t1	g3642.t1	22.46	325	181	12	115	408	80	364	1e-12	69.3
g605.t1	g605.t1	100.00	123	0	0	1	123	1	123	3e-87	  252
g606.t1	g606.t1	100.00	134	0	0	1	134	1	134	2e-96	  276
g607.t1	g607.t1	100.00	149	0	0	1	149	1	149	8e-107	  304
g608.t1	g608.t1	100.00	142	0	0	1	142	1	142	1e-101	  290
g609.t1	g609.t1	100.00	1047	0	0	1	1047	1	1047	0.0	 2173
g609.t1	g1094.t1	33.58	542	261	15	477	1014	515	961	8e-75	  269
g610.t1	g610.t1	100.00	179	0	0	1	179	1	179	2e-133	  374
g610.t1	g627.t1	85.47	179	7	1	1	179	1	160	4e-109	  311
g611.t1	g611.t1	100.00	360	0	0	1	360	1	360	0.0	  744
g611.t1	g4259.t1	91.94	360	29	0	1	360	1	360	0.0	  695
g612.t1	g612.t1	100.00	402	0	0	1	402	1	402	0.0	  823
g612.t1	g591.t1	100.00	329	0	0	1	329	61	389	0.0	  689
g613.t1	g613.t1	100.00	170	0	0	1	170	1	170	1e-123	  348
g614.t1	g614.t1	100.00	1963	0	0	1	1963	1	1963	0.0	 4035
g614.t1	g3925.t1	31.63	392	186	13	1259	1620	144	483	8e-36	  148
g614.t1	g3925.t1	43.12	160	84	3	1685	1843	491	644	3e-29	  127
g615.t1	g615.t1	100.00	98	0	0	1	98	1	98	1e-68	  203
g616.t1	g616.t1	100.00	1553	0	0	1	1553	1	1553	0.0	 3136
g617.t1	g617.t1	100.00	293	0	0	1	293	1	293	0.0	  563
g618.t1	g618.t1	100.00	572	0	0	1	572	1	572	0.0	 1162
g618.t1	g1459.t1	41.00	461	184	12	127	564	21	416	4e-94	  300
g619.t1	g619.t1	100.00	2576	0	0	1	2576	1	2576	0.0	 5359
g619.t1	g283.t1	35.00	200	126	2	85	283	99	295	1e-32	  138
g619.t1	g283.t1	29.90	97	64	1	208	304	94	186	3e-08	58.5
g620.t1	g620.t1	100.00	243	0	0	1	243	1	243	0.0	  504
g620.t1	g2071.t1	35.22	159	75	2	85	243	148	278	8e-26	  102
g620.t1	g2071.t1	48.21	56	26	1	1	56	1	53	1e-08	53.5
g621.t1	g621.t1	100.00	94	0	0	1	94	1	94	1e-64	  192
g622.t1	g622.t1	100.00	234	0	0	1	234	1	234	1e-176	  488
g623.t1	g623.t1	100.00	1553	0	0	1	1553	1	1553	0.0	 3226
g624.t1	g624.t1	100.00	277	0	0	1	277	1	277	0.0	  583
g624.t1	g5754.t1	62.35	170	64	0	83	252	3	172	4e-73	  229
g625.t1	g625.t1	100.00	143	0	0	1	143	1	143	3e-103	  294
g626.t1	g626.t1	100.00	470	0	0	1	470	1	470	0.0	  972
g626.t1	g7006.t1	27.07	266	140	7	104	367	43	256	1e-17	82.4
g627.t1	g627.t1	100.00	160	0	0	1	160	1	160	7e-118	  333
g627.t1	g610.t1	85.47	179	7	1	1	160	1	179	4e-109	  311
g628.t1	g628.t1	100.00	629	0	0	1	629	1	629	0.0	 1315
g628.t1	g41.t1	22.86	245	149	7	233	441	450	690	6e-13	70.9
g629.t1	g629.t1	100.00	1187	0	0	1	1187	1	1187	0.0	 2477
g629.t1	g7607.t1	40.07	589	291	11	620	1152	83	665	6e-138	  439
g630.t1	g630.t1	100.00	152	0	0	1	152	1	152	6e-109	  310
g630.t1	g10909.t1	43.48	92	51	1	1	92	17	107	7e-17	74.7
g631.t1	g631.t1	100.00	102	0	0	1	102	1	102	7e-70	  206
g632.t1	g632.t1	100.00	240	0	0	1	240	1	240	0.0	  499
g632.t1	g338.t1	64.03	253	36	3	1	240	103	313	6e-99	  293
g633.t1	g633.t1	100.00	278	0	0	1	278	1	278	0.0	  587
g633.t1	g639.t1	100.00	149	0	0	130	278	1	149	1e-110	  319
g634.t1	g634.t1	100.00	537	0	0	1	537	1	537	0.0	 1107
g634.t1	g10629.t1	49.53	214	27	4	233	445	371	504	3e-45	  167
g635.t1	g635.t1	100.00	294	0	0	1	294	1	294	0.0	  607
g635.t1	g459.t1	43.75	208	96	3	53	260	288	474	1e-49	  172
g636.t1	g636.t1	100.00	646	0	0	1	646	1	646	0.0	 1335
g636.t1	g637.t1	69.04	436	72	9	126	556	152	529	0.0	  535
g637.t1	g637.t1	100.00	559	0	0	1	559	1	559	0.0	 1156
g637.t1	g636.t1	71.84	412	56	8	176	529	147	556	0.0	  528
g638.t1	g638.t1	100.00	937	0	0	1	937	1	937	0.0	 1952
g638.t1	g12868.t1	57.22	381	42	9	274	600	39	352	3e-115	  367
g638.t1	g12868.t1	77.54	236	42	3	684	918	303	528	5e-112	  358
g639.t1	g639.t1	100.00	149	0	0	1	149	1	149	5e-111	  315
g639.t1	g633.t1	100.00	149	0	0	1	149	130	278	7e-111	  319
g640.t1	g640.t1	100.00	173	0	0	1	173	1	173	2e-127	  358
g640.t1	g12867.t1	81.82	198	6	2	1	170	1	196	1e-110	  319
g641.t1	g641.t1	100.00	133	0	0	1	133	1	133	3e-95	  273
g641.t1	g632.t1	97.74	133	3	0	1	133	108	240	3e-92	  270
g642.t1	g642.t1	100.00	421	0	0	1	421	1	421	0.0	  868
g642.t1	g8358.t1	39.08	87	52	1	100	186	13	98	4e-07	51.6
g643.t1	g643.t1	100.00	561	0	0	1	561	1	561	0.0	 1153
g644.t1	g644.t1	100.00	369	0	0	1	369	1	369	0.0	  775
g644.t1	g1716.t1	30.93	97	49	3	261	357	609	687	2e-07	52.0
g645.t1	g645.t1	100.00	1216	0	0	1	1216	1	1216	0.0	 2525
g645.t1	g6331.t1	26.34	767	379	30	65	690	58	779	2e-41	  166
g646.t1	g646.t1	100.00	575	0	0	1	575	1	575	0.0	 1183
g647.t1	g647.t1	100.00	501	0	0	1	501	1	501	0.0	 1030
g647.t1	g648.t1	47.37	418	102	6	99	399	261	677	3e-108	  340
g648.t1	g648.t1	100.00	715	0	0	1	715	1	715	0.0	 1483
g648.t1	g4893.t1	41.96	460	226	8	255	712	85	505	2e-110	  349
g649.t1	g649.t1	100.00	419	0	0	1	419	1	419	0.0	  870
g650.t1	g650.t1	100.00	315	0	0	1	315	1	315	0.0	  651
g650.t1	g647.t1	31.11	90	41	2	10	92	410	485	6e-07	49.7
g651.t1	g651.t1	100.00	1403	0	0	1	1403	1	1403	0.0	 2906
g651.t1	g2084.t1	21.76	556	368	22	797	1325	782	1297	5e-14	76.3
g651.t1	g2084.t1	20.57	457	243	15	965	1325	731	1163	2e-12	71.6
g651.t1	g2084.t1	20.55	579	382	20	724	1268	778	1312	3e-08	57.4
g652.t1	g652.t1	100.00	1039	0	0	1	1039	1	1039	0.0	 2164
g652.t1	g4897.t1	28.71	1052	600	23	5	1020	135	1072	1e-124	  409
g653.t1	g653.t1	100.00	865	0	0	1	865	1	865	0.0	 1794
g654.t1	g654.t1	100.00	187	0	0	1	187	1	187	2e-135	  380
g654.t1	g2755.t1	88.89	153	17	0	24	176	16	168	2e-101	  293
g655.t1	g655.t1	100.00	107	0	0	1	107	1	107	3e-65	  195
g656.t1	g656.t1	100.00	217	0	0	1	217	1	217	3e-157	  437
g657.t1	g657.t1	100.00	345	0	0	1	345	1	345	0.0	  717
g658.t1	g658.t1	100.00	426	0	0	1	426	1	426	0.0	  887
g658.t1	g8294.t1	33.22	283	155	7	145	418	182	439	6e-41	  152
g659.t1	g659.t1	100.00	217	0	0	1	217	1	217	4e-162	  449
g660.t1	g660.t1	100.00	225	0	0	1	225	1	225	2e-169	  469
g660.t1	g2100.t1	80.97	226	29	2	1	225	1	213	2e-131	  372
g661.t1	g661.t1	100.00	431	0	0	1	431	1	431	0.0	  901
g661.t1	g12774.t1	42.04	402	154	11	102	428	207	604	6e-69	  231
g662.t1	g662.t1	100.00	761	0	0	1	761	1	761	0.0	 1591
g662.t1	g7685.t1	36.21	486	262	10	1	465	1	459	2e-90	  296
g663.t1	g663.t1	100.00	117	0	0	1	117	1	117	1e-82	  239
g664.t1	g664.t1	100.00	511	0	0	1	511	1	511	0.0	 1052
g664.t1	g2497.t1	58.09	439	164	5	50	483	1	424	4e-172	  509
g665.t1	g665.t1	100.00	80	0	0	1	80	1	80	1e-55	  168
g665.t1	g12183.t1	42.11	76	43	1	4	79	7	81	5e-17	74.3
g666.t1	g666.t1	100.00	826	0	0	1	826	1	826	0.0	 1718
g666.t1	g12884.t1	25.31	573	266	18	92	655	168	587	2e-43	  166
g667.t1	g667.t1	100.00	17	0	0	301	317	301	317	5e-06	46.6
g668.t1	g668.t1	100.00	837	0	0	1	837	1	837	0.0	 1756
g668.t1	g5747.t1	81.05	95	18	0	1	95	1	95	2e-47	  176
g668.t1	g5747.t1	70.53	95	28	0	722	816	377	471	2e-38	  149
g668.t1	g5747.t1	29.63	81	52	1	382	457	394	474	5e-07	52.0
g669.t1	g669.t1	100.00	936	0	0	1	936	1	936	0.0	 1946
g669.t1	g5914.t1	41.90	253	123	5	689	933	10	246	2e-56	  197
g670.t1	g670.t1	100.00	285	0	0	1	285	1	285	0.0	  591
g671.t1	g671.t1	100.00	510	0	0	1	510	1	510	0.0	 1048
g671.t1	g6518.t1	53.97	189	66	6	97	267	1	186	2e-53	  185
g671.t1	g6518.t1	40.56	180	68	2	333	510	191	333	3e-40	  149
g672.t1	g672.t1	100.00	1616	0	0	1	1616	1	1616	0.0	 3337
g673.t1	g673.t1	100.00	69	0	0	1	69	1	69	2e-44	  139
g674.t1	g674.t1	100.00	91	0	0	1	91	1	91	7e-60	  180
g675.t1	g675.t1	100.00	949	0	0	1	949	1	949	0.0	 1967
g676.t1	g676.t1	100.00	470	0	0	1	470	1	470	0.0	  978
g676.t1	g3491.t1	59.54	173	29	2	271	443	274	405	1e-55	  193
g676.t1	g3491.t1	58.33	60	18	1	196	248	99	158	5e-15	75.9
g677.t1	g677.t1	100.00	198	0	0	1	198	1	198	1e-145	  406
g678.t1	g678.t1	100.00	941	0	0	1	941	1	941	0.0	 1941
g678.t1	g9438.t1	37.82	275	162	6	503	772	34	304	3e-55	  195
g679.t1	g679.t1	100.00	287	0	0	1	287	1	287	0.0	  593
g680.t1	g680.t1	100.00	156	0	0	1	156	1	156	4e-114	  323
g681.t1	g681.t1	100.00	777	0	0	1	777	1	777	0.0	 1617
g681.t1	g7088.t1	22.73	308	180	11	359	633	130	412	6e-13	70.5
g682.t1	g682.t1	100.00	121	0	0	1	121	1	121	2e-67	  202
g683.t1	g683.t1	100.00	1317	0	0	1	1317	1	1317	0.0	 2730
g683.t1	g6442.t1	44.59	388	201	5	437	812	1	386	6e-113	  392
g684.t1	g684.t1	100.00	3231	0	0	1	3231	1	3231	0.0	 6736
g684.t1	g4545.t1	50.44	680	273	9	872	1524	568	1210	0.0	  654
g685.t1	g685.t1	100.00	219	0	0	1	219	1	219	1e-164	  456
g686.t1	g686.t1	100.00	179	0	0	1	179	1	179	1e-129	  364
g686.t1	g6381.t1	86.33	139	17	2	37	175	12	148	3e-70	  212
g687.t1	g687.t1	100.00	1650	0	0	1	1650	1	1650	0.0	 3417
g688.t1	g688.t1	100.00	77	0	0	1	77	1	77	3e-51	  157
g688.t1	g7614.t1	33.77	77	43	1	8	76	16	92	4e-14	62.8
g689.t1	g689.t1	100.00	362	0	0	1	362	1	362	0.0	  729
g690.t1	g690.t1	100.00	425	0	0	1	425	1	425	0.0	  876
g690.t1	g691.t1	37.56	434	217	13	5	416	6	407	1e-74	  253
g691.t1	g691.t1	100.00	1172	0	0	1	1172	1	1172	0.0	 2410
g691.t1	g690.t1	37.56	434	217	13	6	407	5	416	4e-74	  253
g692.t1	g692.t1	100.00	349	0	0	1	349	1	349	0.0	  713
g692.t1	g9787.t1	41.30	92	43	1	263	343	269	360	2e-13	69.7
g693.t1	g693.t1	100.00	578	0	0	1	578	1	578	0.0	 1196
g693.t1	g4263.t1	42.54	456	192	12	145	550	338	773	2e-95	  310
g694.t1	g694.t1	100.00	148	0	0	1	148	1	148	2e-106	  303
g694.t1	g9439.t1	45.07	71	32	3	53	122	2	66	2e-11	56.6
g695.t1	g695.t1	100.00	951	0	0	1	951	1	951	0.0	 1982
g696.t1	g696.t1	100.00	1322	0	0	1	1322	1	1322	0.0	 2741
g697.t1	g697.t1	100.00	669	0	0	1	669	1	669	0.0	 1391
g697.t1	g11623.t1	39.75	244	109	6	6	249	237	442	1e-42	  164
g697.t1	g11623.t1	24.17	302	161	8	427	664	498	795	3e-11	65.9
g698.t1	g698.t1	100.00	289	0	0	1	289	1	289	0.0	  595
g698.t1	g1075.t1	30.91	110	58	2	30	137	2	95	3e-12	65.9
g699.t1	g699.t1	100.00	410	0	0	1	410	1	410	0.0	  841
g700.t1	g700.t1	100.00	1218	0	0	1	1218	1	1218	0.0	 2522
g701.t1	g701.t1	100.00	256	0	0	1	256	1	256	0.0	  538
g702.t1	g702.t1	100.00	499	0	0	1	499	1	499	0.0	 1029
g703.t1	g703.t1	100.00	541	0	0	1	541	1	541	0.0	 1113
g704.t1	g704.t1	100.00	4282	0	0	1	4282	1	4282	0.0	 8806
g704.t1	g9810.t1	28.41	271	164	7	3463	3727	88	334	1e-28	  124
g705.t1	g705.t1	100.00	442	0	0	1	442	1	442	0.0	  914
g705.t1	g33.t1	27.17	254	135	10	45	261	34	274	1e-11	65.1
g706.t1	g706.t1	100.00	213	0	0	1	213	1	213	8e-153	  426
g706.t1	g2071.t1	26.32	133	90	3	73	204	151	276	2e-07	49.7
g707.t1	g707.t1	100.00	399	0	0	1	399	1	399	0.0	  832
g707.t1	g2068.t1	30.41	365	201	6	18	348	1927	2272	1e-38	  149
g708.t1	g708.t1	100.00	190	0	0	1	190	1	190	4e-139	  389
g709.t1	g709.t1	100.00	265	0	0	1	265	1	265	0.0	  548
g709.t1	g1290.t1	36.36	88	51	2	97	179	53	140	4e-09	55.1
g710.t1	g710.t1	100.00	257	0	0	1	257	1	257	0.0	  523
g710.t1	g11190.t1	34.48	261	155	6	1	253	1	253	2e-41	  144
g711.t1	g711.t1	100.00	409	0	0	1	409	1	409	0.0	  847
g711.t1	g5089.t1	45.41	381	196	5	1	376	3	376	1e-126	  374
g712.t1	g712.t1	100.00	729	0	0	1	729	1	729	0.0	 1503
g712.t1	g711.t1	36.29	394	190	6	362	709	1	379	1e-78	  259
g713.t1	g713.t1	100.00	588	0	0	1	588	1	588	0.0	 1216
g714.t1	g714.t1	100.00	1803	0	0	1	1803	1	1803	0.0	 3678
g714.t1	g4294.t1	27.32	893	488	36	624	1485	211	973	6e-49	  192
g714.t1	g4294.t1	25.90	888	515	34	923	1791	165	928	3e-32	  137
g714.t1	g4294.t1	26.00	927	490	39	777	1658	257	1032	1e-31	  134
g714.t1	g4294.t1	25.00	956	533	41	794	1717	168	971	8e-30	  129
g714.t1	g4294.t1	24.37	915	523	42	397	1283	218	991	5e-28	  123
g714.t1	g4294.t1	26.39	504	273	21	368	852	504	928	2e-25	  114
g715.t1	g715.t1	100.00	1420	0	0	1	1420	1	1420	0.0	 2951
g715.t1	g4294.t1	26.53	377	224	18	10	355	616	970	1e-10	65.9
g715.t1	g4294.t1	24.61	447	281	19	1	428	521	930	4e-10	63.9
g716.t1	g716.t1	100.00	311	0	0	1	311	1	311	0.0	  633
g717.t1	g717.t1	100.00	438	0	0	1	438	1	438	0.0	  918
g717.t1	g9208.t1	30.63	271	175	5	162	424	69	334	3e-36	  139
g718.t1	g718.t1	100.00	366	0	0	1	366	1	366	0.0	  767
g718.t1	g2238.t1	25.31	241	157	4	7	229	207	442	3e-16	79.3
g719.t1	g719.t1	100.00	565	0	0	1	565	1	565	0.0	 1170
g719.t1	g8403.t1	53.70	324	131	5	43	363	37	344	1e-109	  338
g720.t1	g720.t1	100.00	593	0	0	1	593	1	593	0.0	 1233
g720.t1	g6292.t1	40.71	533	205	8	64	535	42	524	4e-139	  427
g721.t1	g721.t1	100.00	1439	0	0	1	1439	1	1439	0.0	 2955
g722.t1	g722.t1	100.00	212	0	0	1	212	1	212	1e-150	  420
g723.t1	g723.t1	100.00	772	0	0	1	772	1	772	0.0	 1582
g723.t1	g11411.t1	30.41	319	162	9	13	299	1	291	3e-26	  110
g724.t1	g724.t1	100.00	772	0	0	1	772	1	772	0.0	 1604
g724.t1	g11130.t1	28.91	640	388	17	155	762	106	710	3e-80	  275
g725.t1	g725.t1	100.00	427	0	0	1	427	1	427	0.0	  877
g725.t1	g5930.t1	47.13	314	159	3	65	371	131	444	5e-88	  293
g726.t1	g726.t1	100.00	508	0	0	1	508	1	508	0.0	 1059
g727.t1	g727.t1	100.00	439	0	0	1	439	1	439	0.0	  905
g727.t1	g2616.t1	53.21	327	135	5	11	333	23	335	3e-114	  348
g728.t1	g728.t1	100.00	989	0	0	1	989	1	989	0.0	 2021
g728.t1	g283.t1	33.65	104	64	1	651	754	50	148	2e-12	70.1
g728.t1	g283.t1	52.38	42	20	0	701	742	221	262	2e-06	50.4
g729.t1	g729.t1	100.00	95	0	0	1	95	1	95	1e-64	  192
g730.t1	g730.t1	100.00	126	0	0	1	126	1	126	2e-86	  250
g731.t1	g731.t1	100.00	546	0	0	1	546	1	546	0.0	 1110
g732.t1	g732.t1	100.00	698	0	0	1	698	1	698	0.0	 1439
g732.t1	g4830.t1	32.62	279	128	6	441	695	214	456	2e-38	  147
g733.t1	g733.t1	100.00	391	0	0	1	391	1	391	0.0	  811
g733.t1	g1683.t1	34.85	264	138	11	126	371	648	895	2e-36	  142
g734.t1	g734.t1	100.00	337	0	0	1	337	1	337	0.0	  683
g735.t1	g735.t1	100.00	354	0	0	1	354	1	354	0.0	  719
g735.t1	g2406.t1	43.84	73	32	1	165	228	243	315	3e-13	69.3
g736.t1	g736.t1	100.00	182	0	0	1	182	1	182	8e-133	  372
g737.t1	g737.t1	100.00	372	0	0	1	372	1	372	0.0	  763
g738.t1	g738.t1	100.00	436	0	0	1	436	1	436	0.0	  895
g739.t1	g739.t1	100.00	331	0	0	1	331	1	331	0.0	  684
g740.t1	g740.t1	100.00	655	0	0	1	655	1	655	0.0	 1361
g740.t1	g5797.t1	36.96	92	47	2	334	425	73	153	7e-08	54.7
g741.t1	g741.t1	100.00	535	0	0	1	535	1	535	0.0	 1076
g741.t1	g915.t1	30.99	171	106	5	207	371	134	298	9e-11	63.2
g741.t1	g915.t1	27.27	143	100	3	25	167	134	272	7e-08	53.9
g741.t1	g915.t1	26.83	164	86	5	98	252	123	261	7e-06	47.8
g742.t1	g742.t1	100.00	501	0	0	1	501	1	501	0.0	 1033
g743.t1	g743.t1	100.00	486	0	0	1	486	1	486	0.0	 1004
g744.t1	g744.t1	100.00	1085	0	0	1	1085	1	1085	0.0	 2265
g744.t1	g7202.t1	38.99	377	185	8	622	976	363	716	3e-67	  242
g745.t1	g745.t1	100.00	307	0	0	1	307	1	307	0.0	  636
g745.t1	g11800.t1	61.80	89	1	1	219	307	212	267	7e-24	97.8
g746.t1	g746.t1	100.00	368	0	0	1	368	1	368	0.0	  754
g747.t1	g747.t1	100.00	444	0	0	1	444	1	444	0.0	  911
g748.t1	g748.t1	100.00	1054	0	0	1	1054	1	1054	0.0	 2190
g748.t1	g5769.t1	38.57	70	42	1	655	723	295	364	2e-06	50.1
g749.t1	g749.t1	100.00	206	0	0	1	206	1	206	2e-154	  429
g749.t1	g428.t1	58.76	177	73	0	7	183	5	181	9e-73	  221
g750.t1	g750.t1	100.00	94	0	0	1	94	1	94	3e-64	  191
g751.t1	g751.t1	100.00	260	0	0	1	260	1	260	0.0	  522
g752.t1	g752.t1	100.00	824	0	0	1	824	1	824	0.0	 1705
g753.t1	g753.t1	100.00	148	0	0	1	148	1	148	8e-107	  303
g754.t1	g754.t1	100.00	459	0	0	1	459	1	459	0.0	  924
g755.t1	g755.t1	100.00	184	0	0	1	184	1	184	2e-132	  372
g756.t1	g756.t1	100.00	299	0	0	1	299	1	299	0.0	  568
g757.t1	g757.t1	100.00	178	0	0	1	178	1	178	3e-129	  363
g758.t1	g758.t1	100.00	1093	0	0	1	1093	1	1093	0.0	 2252
g759.t1	g759.t1	100.00	294	0	0	1	294	1	294	0.0	  607
g759.t1	g11186.t1	37.65	85	47	2	192	276	188	266	9e-13	67.0
g760.t1	g760.t1	100.00	388	0	0	1	388	1	388	0.0	  784
g761.t1	g761.t1	100.00	226	0	0	1	226	1	226	2e-168	  466
g762.t1	g762.t1	100.00	123	0	0	1	123	1	123	1e-86	  250
g762.t1	g763.t1	46.67	105	49	3	19	118	52	154	1e-21	85.9
g763.t1	g763.t1	100.00	178	0	0	1	178	1	178	1e-126	  356
g763.t1	g762.t1	46.02	113	53	4	45	154	11	118	5e-22	87.4
g764.t1	g764.t1	100.00	1064	0	0	1	1064	1	1064	0.0	 2191
g764.t1	g6344.t1	73.53	204	16	3	861	1064	242	407	2e-56	  201
g765.t1	g765.t1	100.00	416	0	0	1	416	1	416	0.0	  857
g765.t1	g1301.t1	31.12	241	125	8	21	259	21	222	2e-29	  117
g766.t1	g766.t1	100.00	216	0	0	1	216	1	216	4e-158	  439
g767.t1	g767.t1	100.00	69	0	0	1	69	1	69	2e-44	  139
g768.t1	g768.t1	100.00	319	0	0	1	319	1	319	0.0	  638
g769.t1	g769.t1	100.00	126	0	0	1	126	1	126	6e-91	  261
g770.t1	g770.t1	100.00	126	0	0	1	126	1	126	1e-89	  258
g771.t1	g771.t1	100.00	2187	0	0	1	2187	1	2187	0.0	 4569
g772.t1	g772.t1	100.00	162	0	0	1	162	1	162	1e-116	  330
g773.t1	g773.t1	100.00	494	0	0	1	494	1	494	0.0	 1007
g773.t1	g5121.t1	55.66	106	46	1	378	483	229	333	9e-35	  133
g774.t1	g774.t1	100.00	1425	0	0	1	1425	1	1425	0.0	 2962
g774.t1	g7868.t1	30.39	283	174	7	1130	1391	6	286	7e-21	95.1
g775.t1	g775.t1	100.00	813	0	0	1	813	1	813	0.0	 1649
g775.t1	g4250.t1	63.16	57	19	2	1	56	1	56	6e-17	77.8
g776.t1	g776.t1	100.00	663	0	0	1	663	1	663	0.0	 1369
g776.t1	g1563.t1	34.12	211	125	6	430	637	1023	1222	1e-28	  121
g777.t1	g777.t1	100.00	430	0	0	1	430	1	430	0.0	  883
g777.t1	g936.t1	39.16	143	82	2	107	244	394	536	3e-21	95.1
g777.t1	g936.t1	38.89	72	32	1	1	60	1	72	2e-09	58.5
g778.t1	g778.t1	100.00	751	0	0	1	751	1	751	0.0	 1548
g778.t1	g10664.t1	29.93	137	83	5	26	151	54	188	7e-09	57.8
g779.t1	g779.t1	100.00	251	0	0	1	251	1	251	0.0	  501
